"section","Frequency rank","Occurrences","absolut alphabetic order","lex","Vocalized lexeme","verbal class 1st cons","verbal class 2nd cons","verbal class 3rd cons","verbal class other","verbal class list with formula","verbal class list witout formula","Part of speech","Verbal stems","Current EN glosses","Vocalized lexeme as in Mitchel (print edition)","Vocalized lexeme as in Mitchel (Logos version)","Mitchel Section","Rational for change","Mitchel non-verb gloss EN","New glosses_with_prioritized displayed meaning of verbs_without_excel_formula_EN","New glosses (verbs:prioritized displayed meaning of verbs) with excel formula EN","meaning fixed","Qal=1 EN","Nifal=2 EN","Piel=3 EN","Pual=4 EN","Hitpael=5 EN","Hifil=6 EN","Hofal=7 EN","Hishtafal=8 EN","Passive qal=9 EN","Etpaal=10 EN","Nitpael=11 EN","Hotpaal=12 EN","Tifal=13 EN","Hitpoal=14 EN","Poal=15 EN","Poel=16 EN"
,3074,6,7211,"RZN[","רזן ","i-guttural",,,,"i-guttural, , , ","i-guttural","verb","qal","be a high official",,,,,,"qal: be a high official;","qal: be a high official; qal pass: 0; ni: 0; pi: 0; pu: 0; hit: 0; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","no decision","be a high official",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1441,21,7212,"RXB/","רָחָב I",,,,,", , , ",,"adjv",,"broad, wide",,,"Mitchel_Sec5.Q (21)",,"broad, wide","broad, wide",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sec1722",423,101,7213,"RXB=/","רֹחַב II",,,,,", , , ",,"subs",,"breadth, width",,,"Mitchel_Sec3.G (111-100)",,"breadth, width","breadth, width",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,846,43,7214,"RXB==/","רְחֹב III",,,,,", , , ",,"subs",,"open place in town",,,"Mitchel_Sec5.D (43-42)",,"plaza, broad open place","plaza, broad open place",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3405,5,7215,"RXB===/","רָחָב IV",,,,,", , , ",,"nmpr",,"Rahab",,,,,"Rahab","Rahab",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3073,6,7216,"RXB====/","רְחֹב V",,,,,", , , ",,"nmpr",,"Rehob",,,,,"Rehob","Rehob",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3829,4,7217,"RXB=====/","רְחֹב VI",,,,,", , , ",,"nmpr",,"Rehob",,,,,"Rehob","Rehob",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5462,2,7218,"RXB======/","רַחַב VII",,,,,", , , ",,"subs",,"expanse",,,,,"expanse","expanse",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1276,25,7219,"RXB[","רחב ","i-guttural","ii-guttural",,,"i-guttural, ii-guttural, , ","i-guttural, ii-guttural","verb","hif nif qal","be, become wide",,,"Mitchel_Sec5.M (26-25)",,,"qal: be, become wide; ni: be wide, spacious; hi: open wide, broaden;","qal: be, become wide; qal pass: 0; ni: be wide, spacious; pi: 0; pu: 0; hit: 0; hi: open wide, broaden; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","H=6","be, become wide","be wide, spacious",0,0,0,"open wide, broaden",0,0,0,0,0,0,0,0,0,0
,4424,3,7220,"RXBWT/","רְחֹבֹות ",,,,,", , , ",,"nmpr",,"Rehoboth",,,,,"Rehoboth","Rehoboth",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5463,2,7221,"RXBJH/","רְחַבְיָה ",,,,,", , , ",,"nmpr",,"Rehabiah",,,,,"Rehabiah","Rehabiah",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4423,3,7222,"RXBJHW/","רְחַבְיָהוּ ",,,,,", , , ",,"nmpr",,"Rehabiah",,,,,"Rehabiah","Rehabiah",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,721,50,7223,"RXB<M/","רְחַבְעָם ",,,,,", , , ",,"nmpr",,"Rehoboam",,,"Mitchel_Sec4.K (52-50)",,"Rehoboam","Rehoboam",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7910,1,7224,"RXBT_<JR/","רְחֹבֹת עִיר ",,,,,", , , ",,"nmpr",,"Rehoboth Ir",,,,,"Rehoboth Ir","Rehoboth Ir",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1988,13,7225,"RXWM/","רַחוּם I",,,,,", , , ",,"adjv",,"compassionate",,,"Mitchel_Sec5.Y (13)",,"compassionate","compassionate",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3831,4,7226,"RXWM=/","רְחוּם II",,,,,", , , ",,"nmpr",,"Rehum",,,,,"Rehum","Rehum",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,475,85,7227,"RXWQ/","רָחֹוק ",,,,,", , , ",,"adjv",,"far, remote; distance",,,"Mitchel_Sec4.C (85-79)",,"far, distant (adj); distance (n)","far, distant (adj); distance (n)",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3406,5,7228,"RXJM/","רֵחַיִם ",,,,,", , , ",,"subs",,"hand-mill",,,,,"hand-mill","hand-mill",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3830,4,7229,"RXL/","רָחֵל I",,,,,", , , ",,"subs",,"ewe",,,,,"ewe","ewe",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,773,47,7230,"RXL=/","רָחֵל II",,,,,", , , ",,"nmpr",,"Rachel",,,"Mitchel_Sec5.B (47-46)",,"Rachel","Rachel",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1100,31,7231,"RXM/","רֶחֶם I",,,,,", , , ",,"subs",,"womb",,,"Mitchel_Sec5.I (33-32)",,"womb","womb",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7912,1,7232,"RXM=/","רָחָם II",,,,,", , , ",,"subs",,"vulture",,,,,"vulture","vulture",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7913,1,7233,"RXM==/","רַחַם III",,,,,", , , ",,"nmpr",,"Raham",,,,,"Raham","Raham",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,804,45,7234,"RXM[","רחם ","i-guttural","ii-guttural",,,"i-guttural, ii-guttural, , ","i-guttural, ii-guttural","verb","piel pual qal","love",,,"Mitchel_Sec5.B (47-46)",,,"qal: love; pi: show love for; pu: find love, compassion;","qal: love; qal pass: 0; ni: 0; pi: show love for; pu: find love, compassion; hit: 0; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","P=3","love",0,"show love for","find love, compassion",0,0,0,0,0,0,0,0,0,0,0,0
,7914,1,7235,"RXMH/","רָחָמָה I",,,,,", , , ",,"subs",,"vulture",,,,,"vulture","vulture",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7915,1,7236,"RXMH=/","רַחְמָה II",,,,,", , , ",,"subs",,"womb; woman",,,,,"womb; woman","womb; woman",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7916,1,7237,"RXMH==/","רֻחָמָה III",,,,,", , , ",,"nmpr",,"Ruhamah",,,,,"Ruhamah","Ruhamah",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,915,39,7238,"RXMJM/","רַחֲמִים ",,,,,", , , ",,"subs",,"compassion",,,"Mitchel_Sec5.F (39-38)",,"compassion","compassion",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7917,1,7239,"RXMNJ/","רַחֲמָנִי ",,,,,", , , ",,"adjv",,"compassionate",,,,,"compassionate","compassionate",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4425,3,7240,"RXP[","רחף ","i-guttural","ii-guttural",,,"i-guttural, ii-guttural, , ","i-guttural, ii-guttural","verb","piel qal","shake",,,,,,"qal: shake; pi: hover;","qal: shake; qal pass: 0; ni: 0; pi: hover; pu: 0; hit: 0; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","no decision","shake",0,"hover",0,0,0,0,0,0,0,0,0,0,0,0,0
,5464,2,7241,"RXY/","רַחַץ ",,,,,", , , ",,"subs",,"washing",,,,,"washing","washing",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,553,72,7242,"RXY[","רחץ ","i-guttural","ii-guttural",,,"i-guttural, ii-guttural, , ","i-guttural, ii-guttural","verb","hit pual qal","wash; wash oneself",,,"Mitchel_Sec4.E (74-71)",,,"qal: wash; wash oneself; pu: be washed; hit: wash oneself;","qal: wash; wash oneself; qal pass: 0; ni: 0; pi: 0; pu: be washed; hit: wash oneself; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","Q=1","wash; wash oneself",0,0,"be washed","wash oneself",0,0,0,0,0,0,0,0,0,0,0
,5465,2,7243,"RXYH/","רַחְצָה ",,,,,", , , ",,"subs",,"washing",,,,,"washing","washing",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7918,1,7244,"RXQ/","רָחֵק ",,,,,", , , ",,"adjv",,"departing",,,,,"departing","departing",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,655,57,7245,"RXQ[","רחק ","i-guttural","ii-guttural",,,"i-guttural, ii-guttural, , ","i-guttural, ii-guttural","verb","hif piel qal","be far; stay away",,,"Mitchel_Sec4.I (57-55)",,,"qal: be far (away), become far (away), be distant; pi: remove far away; hi: remove; be far away; stay away;","qal: be far (away), become far (away), be distant; qal pass: 0; ni: 0; pi: remove far away; pu: 0; hit: 0; hi: remove; be far away; stay away; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","Q=1","be far (away), become far (away), be distant",0,"remove far away",0,0,"remove; be far away; stay away",0,0,0,0,0,0,0,0,0,0
,7911,1,7246,"RXC[","רחשׁ ","i-guttural","ii-guttural",,,"i-guttural, ii-guttural, , ","i-guttural, ii-guttural","verb","qal","be astir",,,,,,"qal: be astir;","qal: be astir; qal pass: 0; ni: 0; pi: 0; pu: 0; hit: 0; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","no decision","be astir",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7919,1,7247,"RXT/","רַחַת ",,,,,", , , ",,"subs",,"winnowing shovel",,,,,"winnowing shovel","winnowing shovel",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7901,1,7248,"RVB/","רָטֹב ",,,,,", , , ",,"adjv",,"juicy",,,,,"juicy","juicy",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7902,1,7249,"RVB[","רטב ","i-guttural",,,,"i-guttural, , , ","i-guttural","verb","qal","be, become moist",,,,,,"qal: be, become moist;","qal: be, become moist; qal pass: 0; ni: 0; pi: 0; pu: 0; hit: 0; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","no decision","be, become moist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7904,1,7250,"RVV/","רֶטֶט ",,,,,", , , ",,"subs",,"panic",,,,,"panic","panic",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7903,1,7251,"RVPC[","רטפשׁ ",,,,"4 root verb",", , , 4 root verb","4 root verb","verb","qal","grow fresh?",,,,,,"qal: grow fresh?;","qal: grow fresh?; qal pass: 0; ni: 0; pi: 0; pu: 0; hit: 0; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","no decision","grow fresh?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3071,6,7252,"RVC[","רטשׁ ","i-guttural",,,,"i-guttural, , , ","i-guttural","verb","piel pual","dash in pieces",,,,,,"pi: dash in pieces; pu: be dashed in pieces;","qal: 0; qal pass: 0; ni: 0; pi: dash in pieces; pu: be dashed in pieces; hit: 0; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","no decision",0,0,"dash in pieces","be dashed in pieces",0,0,0,0,0,0,0,0,0,0,0,0
,7851,1,7253,"RJ/","רִי ",,,,,", , , ",,"subs",,"moisture",,,,,"moisture","moisture",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,635,59,7254,"RJB/","רִיב ",,,,,", , , ",,"subs",,"quarrel, legal suit",,,"Mitchel_Sec4.H (62-58)",,"legal dispute, legal contention, legal suit; legal speech","legal dispute, legal contention, legal suit; legal speech",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,581,67,7255,"RJB[","ריב ","i-guttural","ii-yod",,,"i-guttural, ii-yod, , ","i-guttural, ii-yod","verb","hif qal","quarrel; conduct legal suit",,,"Mitchel_Sec4.G (65-63)",,,"qal: contend, plead (a case); hi: attack with reproaches;","qal: contend, plead (a case); qal pass: 0; ni: 0; pi: 0; pu: 0; hit: 0; hi: attack with reproaches; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","Q=1","contend, plead (a case)",0,0,0,0,"attack with reproaches",0,0,0,0,0,0,0,0,0,0
,5442,2,7256,"RJBH/","רִיבָה ",,,,,", , , ",,"subs",,"legal suit; plea",,,,,"legal suit; plea","legal suit; plea",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5443,2,7257,"RJBJ/","רִיבַי ",,,,,", , , ",,"nmpr",,"Ribai",,,,,"Ribai","Ribai",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,646,58,7258,"RJX/","רֵיחַ ",,,,,", , , ",,"subs",,"scent, odour",,,"Mitchel_Sec4.H (62-58)",,"odor, odour, scent","odor, odour, scent",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5444,2,7259,"RJPWT/","רִיפֹות ",,,,,", , , ",,"subs",,"barley-groats?",,,,,"barley-groats?","barley-groats?",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7852,1,7260,"RJPT/","רִיפַת ",,,,,", , , ",,"nmpr",,"Riphath",,,,,"Riphath","Riphath",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2090,12,7261,"RJQ/","רִיק I",,,,,", , , ",,"subs",,"emptiness; vainly",,,"Mitchel_Sec5.Z (12)",,"emptiness (n); empty, worthless (adj)","emptiness (n); empty, worthless (adj)",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1900,14,7262,"RJQ=/","רֵיק II",,,,,", , , ",,"adjv",,"empty",,,"Mitchel_Sec5.X (14)",,"empty","empty",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1534,19,7263,"RJQ[","ריק ","i-guttural","ii-yod",,,"i-guttural, ii-yod, , ","i-guttural, ii-yod","verb","hif hof","make, keep empty; pour out; draw (sword)",,,"Mitchel_Sec5.S (19)",,,"hi: empty out, draw (sword); muster; ho: be poured;","qal: 0; qal pass: 0; ni: 0; pi: 0; pu: 0; hit: 0; hi: empty out, draw (sword); muster; ho: be poured; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","H=6",0,0,0,0,0,"empty out, draw (sword); muster","be poured",0,0,0,0,0,0,0,0,0
,1745,16,7264,"RJQM","רֵיקָם ",,,,,", , , ",,"advb",,"emptily, vainly",,,"Mitchel_Sec5.V (16)",,"emptily, vainly","emptily, vainly",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5445,2,7265,"RJR/","רִיר ",,,,,", , , ",,"subs",,"spittle, slime",,,,,"spittle, slime","spittle, slime",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7853,1,7266,"RJR[","ריר ","i-guttural","ii-yod",,,"i-guttural, ii-yod, , ","i-guttural, ii-yod","verb","qal","let flow",,,,,,"qal: let flow;","qal: let flow; qal pass: 0; ni: 0; pi: 0; pu: 0; hit: 0; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","no decision","let flow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2822,7,7267,"RJC/","רֵישׁ ",,,,,", , , ",,"subs",,"poverty",,,,,"poverty","poverty",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1746,16,7268,"RK/","רַךְ I",,,,,", , , ",,"adjv",,"tender, weak, soft",,,"Mitchel_Sec5.V (16)",,"tender, frail, soft","tender, frail, soft",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7854,1,7269,"RK=/","רֹךְ II",,,,,", , , ",,"subs",,"tenderness",,,,,"tenderness","tenderness",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sec1522",370,119,7270,"RKB/","רֶכֶב I",,,,,", , , ",,"subs",,"group of chariots; upper mill-stone",,,"Mitchel_Sec3.F (120-112)",,"chariot, chariotry","chariot, chariotry",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4412,3,7271,"RKB=/","רַכָּב II",,,,,", , , ",,"subs",,"charioteer; horseman",,,,,"charioteer; horseman","charioteer; horseman",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1985,13,7272,"RKB==/","רֵכָב III",,,,,", , , ",,"nmpr",,"Recab",,,"Mitchel_Sec5.Y (13)",,"Recab","Recab",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,511,78,7273,"RKB[","רכב ","i-guttural",,,,"i-guttural, , , ","i-guttural","verb","hif qal","ride; mount",,,"Mitchel_Sec4.D (78-75)",,,"qal: ride; mount; hi: cause to ride; cause to mount;","qal: ride; mount; qal pass: 0; ni: 0; pi: 0; pu: 0; hit: 0; hi: cause to ride; cause to mount; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","Q=1","ride; mount",0,0,0,0,"cause to ride; cause to mount",0,0,0,0,0,0,0,0,0,0
,7855,1,7274,"RKBH/","רִכְבָּה ",,,,,", , , ",,"subs",,"riding",,,,,"riding","riding",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3819,4,7275,"RKBJ/","רֵכָבִי ",,,,,", , , ",,"adjv",,"Recabite",,,,,"Recabite","Recabite",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7856,1,7276,"RKH/","רֵכָה ",,,,,", , , ",,"nmpr",,"Recah",,,,,"Recah","Recah",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7860,1,7277,"RKWB/","רְכוּב ",,,,,", , , ",,"subs",,"vehicle",,,,,"vehicle","vehicle",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1180,28,7278,"RKWC/","רְכוּשׁ ",,,,,", , , ",,"subs",,"property; equipment",,,"Mitchel_Sec5.L (28-27)",,"property, goods; equipment","property, goods; equipment",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3069,6,7279,"RKJL/","רָכִיל ",,,,,", , , ",,"subs",,"slander; slanderer",,,,,"slander; slanderer","slander; slanderer",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2625,8,7280,"RKK[","רכך ","i-guttural",,,"geminate","i-guttural, , , geminate","i-guttural, geminate","verb","hif pual qal","be tender, weak",,,,,,"qal: be tender, weak; pu: be softened; hi: make timid;","qal: be tender, weak; qal pass: 0; ni: 0; pi: 0; pu: be softened; hit: 0; hi: make timid; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","no decision","be tender, weak",0,0,"be softened",0,"make timid",0,0,0,0,0,0,0,0,0,0
,7857,1,7281,"RKL/","רָכָל ",,,,,", , , ",,"nmpr",,"Racal",,,,,"Racal","Racal",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1663,17,7282,"RKL[","רכל ","i-guttural",,,,"i-guttural, , , ","i-guttural","verb","qal","be trader",,,"Mitchel_Sec5.T (18)",,,"qal: trader, merchant;","qal: trader, merchant; qal pass: 0; ni: 0; pi: 0; pu: 0; hit: 0; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","Q=1","trader, merchant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3821,4,7283,"RKLH/","רְכֻלָּה ",,,,,", , , ",,"subs",,"traffic; merchandise",,,,,"traffic; merchandise","traffic; merchandise",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7858,1,7284,"RKS/","רֶכֶס I",,,,,", , , ",,"subs",,"rugged ground",,,,,"rugged ground","rugged ground",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7859,1,7285,"RKS=/","רֹכֶס II",,,,,", , , ",,"subs",,"conspiracy?",,,,,"conspiracy?","conspiracy?",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5446,2,7286,"RKS[","רכס ","i-guttural",,,,"i-guttural, , , ","i-guttural","verb","qal","bind",,,,,,"qal: bind;","qal: bind; qal pass: 0; ni: 0; pi: 0; pu: 0; hit: 0; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","no decision","bind",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3820,4,7287,"RKC/","רֶכֶשׁ ",,,,,", , , ",,"subs",,"span, horses",,,,,"span, horses","span, horses",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3398,5,7288,"RKC[","רכשׁ ","i-guttural",,,,"i-guttural, , , ","i-guttural","verb","qal","gather",,,,,,"qal: gather;","qal: gather; qal pass: 0; ni: 0; pi: 0; pu: 0; hit: 0; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","Q=1","gather",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2823,7,7289,"RM/","רָם ",,,,,", , , ",,"nmpr",,"Ram",,,,,"Ram","Ram",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2824,7,7290,"RMH/","רִמָּה I",,,,,", , , ",,"subs",,"maggot",,,,,"maggot","maggot",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2443,9,7291,"RMH=/","רָמָה II",,,,,", , , ",,"subs",,"high place",,,,,"high place","high place",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,999,35,7292,"RMH==/","רָמָה III",,,,,", , , ",,"nmpr",,"Ramah",,,"Mitchel_Sec4.I (57-55)",,"Ramah","Ramah",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2626,8,7293,"RMH=[","רמה II","i-guttural",,"iii-hey",,"i-guttural, , iii-hey, ","i-guttural, iii-hey","verb","piel","deceive, forsake; betray",,,,,,"pi: deceive, forsake; betray;","qal: 0; qal pass: 0; ni: 0; pi: deceive, forsake; betray; pu: 0; hit: 0; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","no decision",0,0,"deceive, forsake; betray",0,0,0,0,0,0,0,0,0,0,0,0,0
,3822,4,7294,"RMH[","רמה I","i-guttural",,"iii-hey",,"i-guttural, , iii-hey, ","i-guttural, iii-hey","verb","qal","throw; shoot",,,,,,"qal: throw; shoot;","qal: throw; shoot; qal pass: 0; ni: 0; pi: 0; pu: 0; hit: 0; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","no decision","throw; shoot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1071,32,7295,"RMWN/","רִמֹּון I",,,,,", , , ",,"subs",,"pomegranate",,,"Mitchel_Sec5.I (33-32)",,"pomegranate","pomegranate",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2826,7,7296,"RMWN=/","רִמֹּון II",,,,,", , , ",,"nmpr",,"Rimmon",,,,,"Rimmon","Rimmon",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4413,3,7297,"RMWN==/","רִמֹּון III",,,,,", , , ",,"nmpr",,"Rimmon",,,,,"Rimmon","Rimmon",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4414,3,7298,"RMWN===/","רִמֹּון IV",,,,,", , , ",,"nmpr",,"Rimmon",,,,,"Rimmon","Rimmon",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5448,2,7299,"RMWN_PRY/","רִמֹּון פֶּרֶץ ",,,,,", , , ",,"nmpr",,"Rimmon Perez",,,,,"Rimmon Perez","Rimmon Perez",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7866,1,7300,"RMWNW/","רִמֹּונֹו ",,,,,", , , ",,"nmpr",,"Rimmono",,,,,"Rimmono","Rimmono",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7867,1,7301,"RMWT/","רָמוּת I",,,,,", , , ",,"subs",,"heap of corpses?",,,,,"heap of corpses?","heap of corpses?",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7868,1,7302,"RMWT=/","רָמֹות II",,,,,", , , ",,"nmpr",,"Jeremoth",,,,,"Jeremoth","Jeremoth",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1816,15,7303,"RMX/","רֹמַח ",,,,,", , , ",,"subs",,"lance",,,"Mitchel_Sec5.W (15)",,"lance","lance",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2825,7,7304,"RMJH/","רְמִיָּה I",,,,,", , , ",,"subs",,"looseness, slackness",,,,,"looseness, slackness","looseness, slackness",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2627,8,7305,"RMJH=/","רְמִיָּה II",,,,,", , , ",,"subs",,"deceit",,,,,"deceit","deceit",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7861,1,7306,"RMJH==/","רַמְיָה III",,,,,", , , ",,"nmpr",,"Ramiah",,,,,"Ramiah","Ramiah",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7862,1,7307,"RMKH/","רַמָּכָה ",,,,,", , , ",,"subs",,"mare?",,,,,"mare?","mare?",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1986,13,7308,"RMLJHW/","רְמַלְיָהוּ ",,,,,", , , ",,"nmpr",,"Remaliah",,,"Mitchel_Sec5.Y (13)",,"Remaliah","Remaliah",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3399,5,7309,"RMM=[","רמם II","i-guttural",,,"geminate","i-guttural, , , geminate","i-guttural, geminate","verb","nif qal","rise",,,,,,"qal: rise; ni: rise; go away;","qal: rise; qal pass: 0; ni: rise; go away; pi: 0; pu: 0; hit: 0; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","no decision","rise","rise; go away",0,0,0,0,0,0,0,0,0,0,0,0,0,0
